published_date,newspaper_line,NEGATIVE,POSITIVE
2022-10-29,The Guardian,0,0
2022-10-29,The Independent,0,0
2022-10-29,The Sun,1,0
2022-10-29,The Times and The Sunday Times,0,1
2022-10-30,Daily Mail and Mail on Sunday,0,0
2022-10-30,Daily Mirror,0,0
2022-10-30,Metro,0,0
2022-10-30,The Daily Telegraph,0,0
2022-10-30,The Guardian,0,0
2022-10-30,The Independent,0,1
2022-10-30,The Sun,0,0
2022-10-30,The Times and The Sunday Times,0,0
2022-10-31,Daily Mail and Mail on Sunday,0,0
2022-10-31,Daily Mirror,0,0
2022-10-31,Metro,0,0
2022-10-31,The Daily Telegraph,2,0
2022-10-31,The Guardian,0,3
2022-10-31,The Independent,1,4
2022-10-31,The Sun,0,1
2022-10-31,The Times and The Sunday Times,0,4
2022-11-01,Daily Mail and Mail on Sunday,0,0
2022-11-01,Daily Mirror,0,0
2022-11-01,Metro,0,0
2022-11-01,The Daily Telegraph,2,0
2022-11-01,The Guardian,1,0
2022-11-01,The Independent,3,2
2022-11-01,The Sun,1,0
2022-11-01,The Times and The Sunday Times,6,1
2022-11-02,Daily Mail and Mail on Sunday,1,0
2022-11-02,Daily Mirror,0,0
2022-11-02,Metro,0,1
2022-11-02,The Daily Telegraph,0,1
2022-11-02,The Guardian,1,0
2022-11-02,The Independent,7,3
2022-11-02,The Sun,0,0
2022-11-02,The Times and The Sunday Times,0,1
2022-11-03,Daily Mail and Mail on Sunday,0,0
2022-11-03,Daily Mirror,0,0
2022-11-03,Metro,1,1
2022-11-03,The Daily Telegraph,1,0
2022-11-03,The Guardian,2,0
2022-11-03,The Independent,6,2
2022-11-03,The Sun,1,0
2022-11-03,The Times and The Sunday Times,2,2
2022-11-04,Daily Mail and Mail on Sunday,1,1
2022-11-04,Daily Mirror,0,0
2022-11-04,Metro,2,0
2022-11-04,The Daily Telegraph,3,1
2022-11-04,The Guardian,2,2
2022-11-04,The Independent,3,3
2022-11-04,The Sun,2,0
2022-11-04,The Times and The Sunday Times,5,2
2022-11-05,Daily Mail and Mail on Sunday,0,0
2022-11-05,Daily Mirror,4,1
2022-11-05,Metro,0,0
2022-11-05,The Daily Telegraph,3,1
2022-11-05,The Guardian,0,1
2022-11-05,The Independent,2,2
2022-11-05,The Sun,2,0
2022-11-05,The Times and The Sunday Times,0,0
2022-11-06,Daily Mail and Mail on Sunday,1,0
2022-11-06,Daily Mirror,1,0
2022-11-06,Metro,0,0
2022-11-06,The Daily Telegraph,0,0
2022-11-06,The Guardian,1,1
2022-11-06,The Independent,2,5
2022-11-06,The Sun,0,0
2022-11-06,The Times and The Sunday Times,0,0
2022-11-07,Daily Mail and Mail on Sunday,2,0
2022-11-07,Daily Mirror,2,2
2022-11-07,Metro,3,0
2022-11-07,The Daily Telegraph,2,1
2022-11-07,The Guardian,1,0
2022-11-07,The Independent,4,7
2022-11-07,The Sun,0,0
2022-11-07,The Times and The Sunday Times,5,1
2022-11-08,Daily Mail and Mail on Sunday,3,0
2022-11-08,Daily Mirror,0,0
2022-11-08,Metro,0,0
2022-11-08,The Daily Telegraph,2,1
2022-11-08,The Guardian,1,1
2022-11-08,The Independent,3,4
2022-11-08,The Sun,0,0
2022-11-08,The Times and The Sunday Times,2,1
2022-11-09,Daily Mail and Mail on Sunday,2,0
2022-11-09,Daily Mirror,0,1
2022-11-09,Metro,0,0
2022-11-09,The Daily Telegraph,2,0
2022-11-09,The Guardian,2,1
2022-11-09,The Independent,6,4
2022-11-09,The Sun,0,0
2022-11-09,The Times and The Sunday Times,2,0
2022-11-10,Daily Mail and Mail on Sunday,1,0
2022-11-10,Daily Mirror,5,3
2022-11-10,Metro,0,0
2022-11-10,The Daily Telegraph,0,0
2022-11-10,The Guardian,6,5
2022-11-10,The Independent,6,11
2022-11-10,The Sun,7,0
2022-11-10,The Times and The Sunday Times,0,0
2022-11-11,Daily Mail and Mail on Sunday,2,0
2022-11-11,Daily Mirror,2,0
2022-11-11,Metro,0,0
2022-11-11,The Daily Telegraph,6,1
2022-11-11,The Guardian,1,2
2022-11-11,The Independent,4,3
2022-11-11,The Sun,5,0
2022-11-11,The Times and The Sunday Times,3,1
2022-11-12,Daily Mail and Mail on Sunday,0,0
2022-11-12,Daily Mirror,1,2
2022-11-12,Metro,0,0
2022-11-12,The Daily Telegraph,2,2
2022-11-12,The Guardian,1,1
2022-11-12,The Independent,4,1
2022-11-12,The Sun,2,0
2022-11-12,The Times and The Sunday Times,4,0
2022-11-13,Daily Mail and Mail on Sunday,2,0
2022-11-13,Daily Mirror,0,0
2022-11-13,Metro,0,0
2022-11-13,The Daily Telegraph,0,0
2022-11-13,The Guardian,0,0
2022-11-13,The Independent,3,5
2022-11-13,The Sun,0,0
2022-11-13,The Times and The Sunday Times,1,3
2022-11-14,Daily Mail and Mail on Sunday,0,0
2022-11-14,Daily Mirror,4,0
2022-11-14,Metro,0,0
2022-11-14,The Daily Telegraph,2,0
2022-11-14,The Guardian,2,0
2022-11-14,The Independent,2,2
2022-11-14,The Sun,0,0
2022-11-14,The Times and The Sunday Times,3,0
2022-11-15,Daily Mail and Mail on Sunday,1,0
2022-11-15,Daily Mirror,0,0
2022-11-15,Metro,0,0
2022-11-15,The Daily Telegraph,1,2
2022-11-15,The Guardian,4,0
2022-11-15,The Independent,3,7
2022-11-15,The Sun,1,0
2022-11-15,The Times and The Sunday Times,1,2
2022-11-16,Daily Mail and Mail on Sunday,1,0
2022-11-16,Daily Mirror,0,0
2022-11-16,Metro,0,0
2022-11-16,The Daily Telegraph,1,0
2022-11-16,The Guardian,0,2
2022-11-16,The Independent,9,9
2022-11-16,The Sun,0,0
2022-11-16,The Times and The Sunday Times,0,0
2022-11-17,Daily Mail and Mail on Sunday,0,0
2022-11-17,Daily Mirror,0,0
2022-11-17,Metro,0,0
2022-11-17,The Daily Telegraph,1,0
2022-11-17,The Guardian,5,2
2022-11-17,The Independent,5,3
2022-11-17,The Sun,2,0
2022-11-17,The Times and The Sunday Times,0,0
2022-11-18,Daily Mail and Mail on Sunday,2,0
2022-11-18,Daily Mirror,1,0
2022-11-18,Metro,1,0
2022-11-18,The Daily Telegraph,1,1
2022-11-18,The Guardian,3,0
2022-11-18,The Independent,6,2
2022-11-18,The Sun,0,0
2022-11-18,The Times and The Sunday Times,7,0
2022-11-19,Daily Mail and Mail on Sunday,2,0
2022-11-19,Daily Mirror,0,0
2022-11-19,Metro,0,0
2022-11-19,The Daily Telegraph,1,0
2022-11-19,The Guardian,0,1
2022-11-19,The Independent,1,4
2022-11-19,The Sun,1,0
2022-11-19,The Times and The Sunday Times,4,2
2022-11-20,Daily Mail and Mail on Sunday,1,1
2022-11-20,Daily Mirror,0,0
2022-11-20,Metro,0,0
2022-11-20,The Daily Telegraph,0,0
2022-11-20,The Guardian,2,1
2022-11-20,The Independent,3,2
2022-11-20,The Sun,0,0
2022-11-20,The Times and The Sunday Times,0,0
2022-11-21,Daily Mail and Mail on Sunday,0,0
2022-11-21,Daily Mirror,0,0
2022-11-21,Metro,0,1
2022-11-21,The Daily Telegraph,1,0
2022-11-21,The Guardian,0,1
2022-11-21,The Independent,3,2
2022-11-21,The Sun,0,0
2022-11-21,The Times and The Sunday Times,0,0
2022-11-22,Daily Mail and Mail on Sunday,1,0
2022-11-22,Daily Mirror,0,0
2022-11-22,Metro,1,0
2022-11-22,The Daily Telegraph,1,1
2022-11-22,The Guardian,2,1
2022-11-22,The Independent,4,0
2022-11-22,The Sun,2,0
2022-11-22,The Times and The Sunday Times,2,0
2022-11-23,Daily Mail and Mail on Sunday,3,0
2022-11-23,Daily Mirror,7,0
2022-11-23,Metro,2,1
2022-11-23,The Daily Telegraph,4,2
2022-11-23,The Guardian,4,2
2022-11-23,The Independent,8,3
2022-11-23,The Sun,3,0
2022-11-23,The Times and The Sunday Times,4,1
2022-11-24,Daily Mail and Mail on Sunday,1,0
2022-11-24,Daily Mirror,0,0
2022-11-24,Metro,2,0
2022-11-24,The Daily Telegraph,1,0
2022-11-24,The Guardian,4,1
2022-11-24,The Independent,6,3
2022-11-24,The Sun,2,0
2022-11-24,The Times and The Sunday Times,4,0
2022-11-25,Daily Mail and Mail on Sunday,6,0
2022-11-25,Daily Mirror,4,0
2022-11-25,Metro,2,0
2022-11-25,The Daily Telegraph,1,1
2022-11-25,The Guardian,2,3
2022-11-25,The Independent,8,6
2022-11-25,The Sun,3,1
2022-11-25,The Times and The Sunday Times,5,3
2022-11-26,Daily Mail and Mail on Sunday,6,0
2022-11-26,Daily Mirror,5,0
2022-11-26,Metro,0,0
2022-11-26,The Daily Telegraph,7,1
2022-11-26,The Guardian,1,1
2022-11-26,The Independent,6,1
2022-11-26,The Sun,1,2
2022-11-26,The Times and The Sunday Times,1,1
2022-11-27,Daily Mail and Mail on Sunday,0,0
2022-11-27,Daily Mirror,1,1
2022-11-27,Metro,0,0
2022-11-27,The Daily Telegraph,0,0
2022-11-27,The Guardian,0,0
2022-11-27,The Independent,5,1
2022-11-27,The Sun,1,0
2022-11-27,The Times and The Sunday Times,0,0
2022-11-28,Daily Mail and Mail on Sunday,0,1
2022-11-28,Daily Mirror,1,0
2022-11-28,Metro,0,0
2022-11-28,The Daily Telegraph,1,0
2022-11-28,The Guardian,2,1
2022-11-28,The Independent,6,3
2022-11-28,The Sun,1,1
2022-11-28,The Times and The Sunday Times,2,0
2022-11-29,Daily Mail and Mail on Sunday,1,0
2022-11-29,Daily Mirror,3,0
2022-11-29,Metro,1,0
2022-11-29,The Daily Telegraph,1,0
2022-11-29,The Guardian,2,0
2022-11-29,The Independent,6,7
2022-11-29,The Sun,0,0
2022-11-29,The Times and The Sunday Times,1,2
2022-11-30,Daily Mail and Mail on Sunday,3,1
2022-11-30,Daily Mirror,4,0
2022-11-30,Metro,0,1
2022-11-30,The Daily Telegraph,1,1
2022-11-30,The Guardian,3,1
2022-11-30,The Independent,12,12
2022-11-30,The Sun,1,0
2022-11-30,The Times and The Sunday Times,2,2
2022-12-01,Daily Mail and Mail on Sunday,1,0
2022-12-01,Daily Mirror,4,0
2022-12-01,Metro,1,0
2022-12-01,The Daily Telegraph,2,0
2022-12-01,The Guardian,5,2
2022-12-01,The Independent,7,3
2022-12-01,The Sun,2,0
2022-12-01,The Times and The Sunday Times,6,0
2022-12-02,Daily Mail and Mail on Sunday,2,0
2022-12-02,Daily Mirror,1,1
2022-12-02,Metro,0,0
2022-12-02,The Daily Telegraph,2,1
2022-12-02,The Guardian,2,5
2022-12-02,The Independent,7,4
2022-12-02,The Sun,1,0
2022-12-02,The Times and The Sunday Times,5,0
2022-12-03,Daily Mail and Mail on Sunday,2,0
2022-12-03,Daily Mirror,1,2
2022-12-03,Metro,0,0
2022-12-03,The Daily Telegraph,4,0
2022-12-03,The Guardian,1,0
2022-12-03,The Independent,4,1
2022-12-03,The Sun,4,0
2022-12-03,The Times and The Sunday Times,7,1
2022-12-04,Daily Mail and Mail on Sunday,0,0
2022-12-04,Daily Mirror,0,0
2022-12-04,Metro,0,0
2022-12-04,The Daily Telegraph,0,0
2022-12-04,The Guardian,1,0
2022-12-04,The Independent,6,2
2022-12-04,The Sun,0,0
2022-12-04,The Times and The Sunday Times,3,2
2022-12-05,Daily Mail and Mail on Sunday,1,0
2022-12-05,Daily Mirror,0,0
2022-12-05,Metro,4,0
2022-12-05,The Daily Telegraph,1,1
2022-12-05,The Guardian,1,2
2022-12-05,The Independent,16,2
2022-12-05,The Sun,3,0
2022-12-05,The Times and The Sunday Times,8,0
2022-12-06,Daily Mail and Mail on Sunday,1,0
2022-12-06,Daily Mirror,0,1
2022-12-06,Metro,2,0
2022-12-06,The Daily Telegraph,2,1
2022-12-06,The Guardian,3,3
2022-12-06,The Independent,10,5
2022-12-06,The Sun,0,0
2022-12-06,The Times and The Sunday Times,2,0
2022-12-07,Daily Mail and Mail on Sunday,5,1
2022-12-07,Daily Mirror,4,1
2022-12-07,Metro,2,0
2022-12-07,The Daily Telegraph,4,1
2022-12-07,The Guardian,6,0
2022-12-07,The Independent,15,2
2022-12-07,The Sun,2,0
2022-12-07,The Times and The Sunday Times,5,4
2022-12-08,Daily Mail and Mail on Sunday,4,0
2022-12-08,Daily Mirror,5,1
2022-12-08,Metro,2,0
2022-12-08,The Daily Telegraph,6,1
2022-12-08,The Guardian,5,3
2022-12-08,The Independent,15,1
2022-12-08,The Sun,3,0
2022-12-08,The Times and The Sunday Times,6,0
2022-12-09,Daily Mail and Mail on Sunday,4,0
2022-12-09,Daily Mirror,4,0
2022-12-09,Metro,1,0
2022-12-09,The Daily Telegraph,6,3
2022-12-09,The Guardian,5,1
2022-12-09,The Independent,11,1
2022-12-09,The Sun,2,1
2022-12-09,The Times and The Sunday Times,4,0
2022-12-10,Daily Mail and Mail on Sunday,4,0
2022-12-10,Daily Mirror,0,3
2022-12-10,Metro,0,0
2022-12-10,The Daily Telegraph,3,3
2022-12-10,The Guardian,0,1
2022-12-10,The Independent,5,1
2022-12-10,The Sun,3,0
2022-12-10,The Times and The Sunday Times,2,1
2022-12-11,Daily Mail and Mail on Sunday,4,0
2022-12-11,Daily Mirror,0,0
2022-12-11,Metro,0,0
2022-12-11,The Daily Telegraph,0,0
2022-12-11,The Guardian,3,0
2022-12-11,The Independent,9,0
2022-12-11,The Sun,3,1
2022-12-11,The Times and The Sunday Times,7,0
2022-12-12,Daily Mail and Mail on Sunday,5,0
2022-12-12,Daily Mirror,3,1
2022-12-12,Metro,4,0
2022-12-12,The Daily Telegraph,5,2
2022-12-12,The Guardian,7,4
2022-12-12,The Independent,17,12
2022-12-12,The Sun,5,1
2022-12-12,The Times and The Sunday Times,4,2
2022-12-13,Daily Mail and Mail on Sunday,5,0
2022-12-13,Daily Mirror,2,0
2022-12-13,Metro,0,1
2022-12-13,The Daily Telegraph,10,1
2022-12-13,The Guardian,3,3
2022-12-13,The Independent,25,7
2022-12-13,The Sun,1,0
2022-12-13,The Times and The Sunday Times,6,3
2022-12-14,Daily Mail and Mail on Sunday,3,2
2022-12-14,Daily Mirror,4,4
2022-12-14,Metro,0,0
2022-12-14,The Daily Telegraph,3,1
2022-12-14,The Guardian,6,0
2022-12-14,The Independent,8,3
2022-12-14,The Sun,0,0
2022-12-14,The Times and The Sunday Times,5,5
2022-12-15,Daily Mail and Mail on Sunday,3,2
2022-12-15,Daily Mirror,4,3
2022-12-15,Metro,3,0
2022-12-15,The Daily Telegraph,4,2
2022-12-15,The Guardian,3,2
2022-12-15,The Independent,28,16
2022-12-15,The Sun,3,0
2022-12-15,The Times and The Sunday Times,10,2
2022-12-16,Daily Mail and Mail on Sunday,3,0
2022-12-16,Daily Mirror,5,2
2022-12-16,Metro,1,0
2022-12-16,The Daily Telegraph,8,1
2022-12-16,The Guardian,3,1
2022-12-16,The Independent,16,5
2022-12-16,The Sun,3,1
2022-12-16,The Times and The Sunday Times,7,3
2022-12-17,Daily Mail and Mail on Sunday,2,0
2022-12-17,Daily Mirror,3,0
2022-12-17,Metro,0,0
2022-12-17,The Daily Telegraph,7,3
2022-12-17,The Guardian,2,0
2022-12-17,The Independent,10,6
2022-12-17,The Sun,1,0
2022-12-17,The Times and The Sunday Times,10,4
2022-12-18,Daily Mail and Mail on Sunday,2,1
2022-12-18,Daily Mirror,0,3
2022-12-18,Metro,0,0
2022-12-18,The Daily Telegraph,0,0
2022-12-18,The Guardian,2,2
2022-12-18,The Independent,11,5
2022-12-18,The Sun,1,0
2022-12-18,The Times and The Sunday Times,4,3
2022-12-19,Daily Mail and Mail on Sunday,2,5
2022-12-19,Daily Mirror,2,1
2022-12-19,Metro,3,0
2022-12-19,The Daily Telegraph,4,2
2022-12-19,The Guardian,3,2
2022-12-19,The Independent,14,5
2022-12-19,The Sun,3,0
2022-12-19,The Times and The Sunday Times,5,2
2022-12-20,Daily Mail and Mail on Sunday,4,2
2022-12-20,Daily Mirror,2,1
2022-12-20,Metro,1,1
2022-12-20,The Daily Telegraph,7,1
2022-12-20,The Guardian,6,1
2022-12-20,The Independent,15,11
2022-12-20,The Sun,2,0
2022-12-20,The Times and The Sunday Times,5,1
2022-12-21,Daily Mail and Mail on Sunday,7,0
2022-12-21,Daily Mirror,7,0
2022-12-21,Metro,2,0
2022-12-21,The Daily Telegraph,5,0
2022-12-21,The Guardian,3,1
2022-12-21,The Independent,19,3
2022-12-21,The Sun,4,0
2022-12-21,The Times and The Sunday Times,5,0
2022-12-22,Daily Mail and Mail on Sunday,3,1
2022-12-22,Daily Mirror,8,1
2022-12-22,Metro,2,0
2022-12-22,The Daily Telegraph,8,1
2022-12-22,The Guardian,1,0
2022-12-22,The Independent,19,6
2022-12-22,The Sun,4,0
2022-12-22,The Times and The Sunday Times,15,2
2022-12-23,Daily Mail and Mail on Sunday,4,1
2022-12-23,Daily Mirror,0,0
2022-12-23,Metro,0,0
2022-12-23,The Daily Telegraph,5,1
2022-12-23,The Guardian,4,1
2022-12-23,The Independent,17,5
2022-12-23,The Sun,1,0
2022-12-23,The Times and The Sunday Times,4,2
2022-12-24,Daily Mail and Mail on Sunday,2,0
2022-12-24,Daily Mirror,6,0
2022-12-24,Metro,0,0
2022-12-24,The Daily Telegraph,4,1
2022-12-24,The Guardian,3,0
2022-12-24,The Independent,9,5
2022-12-24,The Sun,2,3
2022-12-24,The Times and The Sunday Times,5,5
2022-12-25,Daily Mail and Mail on Sunday,0,0
2022-12-25,Daily Mirror,0,0
2022-12-25,Metro,0,0
2022-12-25,The Daily Telegraph,0,0
2022-12-25,The Guardian,0,0
2022-12-25,The Independent,3,2
2022-12-25,The Sun,0,0
2022-12-25,The Times and The Sunday Times,0,0
2022-12-26,Daily Mail and Mail on Sunday,1,1
2022-12-26,Daily Mirror,0,0
2022-12-26,Metro,0,0
2022-12-26,The Daily Telegraph,1,1
2022-12-26,The Guardian,2,0
2022-12-26,The Independent,1,5
2022-12-26,The Sun,0,1
2022-12-26,The Times and The Sunday Times,2,4
2022-12-27,Daily Mail and Mail on Sunday,0,0
2022-12-27,Daily Mirror,1,1
2022-12-27,Metro,0,0
2022-12-27,The Daily Telegraph,1,2
2022-12-27,The Guardian,1,0
2022-12-27,The Independent,10,5
2022-12-27,The Sun,2,0
2022-12-27,The Times and The Sunday Times,2,1
2022-12-28,Daily Mail and Mail on Sunday,3,1
2022-12-28,Daily Mirror,4,0
2022-12-28,Metro,0,0
2022-12-28,The Daily Telegraph,5,0
2022-12-28,The Guardian,2,1
2022-12-28,The Independent,6,0
2022-12-28,The Sun,1,1
2022-12-28,The Times and The Sunday Times,1,0
2022-12-29,Daily Mail and Mail on Sunday,2,0
2022-12-29,Daily Mirror,4,2
2022-12-29,Metro,0,0
2022-12-29,The Daily Telegraph,1,0
2022-12-29,The Guardian,3,0
2022-12-29,The Independent,9,5
2022-12-29,The Sun,1,0
2022-12-29,The Times and The Sunday Times,2,1
2022-12-30,Daily Mail and Mail on Sunday,4,0
2022-12-30,Daily Mirror,0,0
2022-12-30,Metro,0,0
2022-12-30,The Daily Telegraph,3,0
2022-12-30,The Guardian,1,2
2022-12-30,The Independent,4,4
2022-12-30,The Sun,3,0
2022-12-30,The Times and The Sunday Times,0,1
2022-12-31,Daily Mail and Mail on Sunday,1,0
2022-12-31,Daily Mirror,0,0
2022-12-31,Metro,0,0
2022-12-31,The Daily Telegraph,1,1
2022-12-31,The Guardian,4,0
2022-12-31,The Independent,5,1
2022-12-31,The Sun,1,0
2022-12-31,The Times and The Sunday Times,4,4
2023-01-01,Daily Mail and Mail on Sunday,1,0
2023-01-01,Daily Mirror,0,0
2023-01-01,Metro,0,0
2023-01-01,The Daily Telegraph,0,0
2023-01-01,The Guardian,0,1
2023-01-01,The Independent,6,5
2023-01-01,The Sun,2,0
2023-01-01,The Times and The Sunday Times,3,1
2023-01-02,Daily Mail and Mail on Sunday,3,2
2023-01-02,Daily Mirror,2,0
2023-01-02,Metro,0,0
2023-01-02,The Daily Telegraph,3,0
2023-01-02,The Guardian,3,0
2023-01-02,The Independent,11,4
2023-01-02,The Sun,1,0
2023-01-02,The Times and The Sunday Times,2,4
2023-01-03,Daily Mail and Mail on Sunday,1,0
2023-01-03,Daily Mirror,3,0
2023-01-03,Metro,0,0
2023-01-03,The Daily Telegraph,2,1
2023-01-03,The Guardian,5,1
2023-01-03,The Independent,12,5
2023-01-03,The Sun,2,1
2023-01-03,The Times and The Sunday Times,3,0
2023-01-04,Daily Mail and Mail on Sunday,1,0
2023-01-04,Daily Mirror,0,0
2023-01-04,Metro,0,0
2023-01-04,The Daily Telegraph,4,1
2023-01-04,The Guardian,6,3
2023-01-04,The Independent,8,10
2023-01-04,The Sun,3,1
2023-01-04,The Times and The Sunday Times,3,0
2023-01-05,Daily Mail and Mail on Sunday,1,0
2023-01-05,Daily Mirror,5,0
2023-01-05,Metro,0,0
2023-01-05,The Daily Telegraph,0,0
2023-01-05,The Guardian,4,2
2023-01-05,The Independent,8,4
2023-01-05,The Sun,3,1
2023-01-05,The Times and The Sunday Times,3,2
2023-01-06,Daily Mail and Mail on Sunday,2,0
2023-01-06,Daily Mirror,5,0
2023-01-06,Metro,0,0
2023-01-06,The Daily Telegraph,3,1
2023-01-06,The Guardian,2,2
2023-01-06,The Independent,10,8
2023-01-06,The Sun,3,0
2023-01-06,The Times and The Sunday Times,3,4
2023-01-07,Daily Mail and Mail on Sunday,2,1
2023-01-07,Daily Mirror,3,0
2023-01-07,Metro,0,0
2023-01-07,The Daily Telegraph,5,0
2023-01-07,The Guardian,1,0
2023-01-07,The Independent,7,4
2023-01-07,The Sun,4,0
2023-01-07,The Times and The Sunday Times,4,2
2023-01-08,Daily Mail and Mail on Sunday,1,0
2023-01-08,Daily Mirror,2,0
2023-01-08,Metro,0,0
2023-01-08,The Daily Telegraph,0,0
2023-01-08,The Guardian,2,2
2023-01-08,The Independent,8,6
2023-01-08,The Sun,1,2
2023-01-08,The Times and The Sunday Times,3,3
2023-01-09,Daily Mail and Mail on Sunday,2,1
2023-01-09,Daily Mirror,1,0
2023-01-09,Metro,1,2
2023-01-09,The Daily Telegraph,2,0
2023-01-09,The Guardian,4,3
2023-01-09,The Independent,14,6
2023-01-09,The Sun,1,0
2023-01-09,The Times and The Sunday Times,0,8
2023-01-10,Daily Mail and Mail on Sunday,2,1
2023-01-10,Daily Mirror,4,1
2023-01-10,Metro,2,1
2023-01-10,The Daily Telegraph,2,1
2023-01-10,The Guardian,5,1
2023-01-10,The Independent,9,9
2023-01-10,The Sun,2,1
2023-01-10,The Times and The Sunday Times,4,0
2023-01-11,Daily Mail and Mail on Sunday,3,2
2023-01-11,Daily Mirror,1,0
2023-01-11,Metro,2,0
2023-01-11,The Daily Telegraph,3,2
2023-01-11,The Guardian,9,1
2023-01-11,The Independent,22,4
2023-01-11,The Sun,1,0
2023-01-11,The Times and The Sunday Times,7,1
2023-01-12,Daily Mail and Mail on Sunday,4,0
2023-01-12,Daily Mirror,4,0
2023-01-12,Metro,3,0
2023-01-12,The Daily Telegraph,4,1
2023-01-12,The Guardian,4,3
2023-01-12,The Independent,5,8
2023-01-12,The Sun,1,0
2023-01-12,The Times and The Sunday Times,3,2
2023-01-13,Daily Mail and Mail on Sunday,3,1
2023-01-13,Daily Mirror,0,0
2023-01-13,Metro,1,2
2023-01-13,The Daily Telegraph,1,2
2023-01-13,The Guardian,2,1
2023-01-13,The Independent,4,6
2023-01-13,The Sun,1,0
2023-01-13,The Times and The Sunday Times,4,1
2023-01-14,Daily Mail and Mail on Sunday,1,3
2023-01-14,Daily Mirror,1,1
2023-01-14,Metro,0,0
2023-01-14,The Daily Telegraph,2,1
2023-01-14,The Guardian,1,1
2023-01-14,The Independent,4,0
2023-01-14,The Sun,0,1
2023-01-14,The Times and The Sunday Times,5,1
2023-01-15,Daily Mail and Mail on Sunday,3,0
2023-01-15,Daily Mirror,0,2
2023-01-15,Metro,0,0
2023-01-15,The Daily Telegraph,0,0
2023-01-15,The Guardian,2,0
2023-01-15,The Independent,5,5
2023-01-15,The Sun,1,0
2023-01-15,The Times and The Sunday Times,2,1
2023-01-16,Daily Mail and Mail on Sunday,0,1
2023-01-16,Daily Mirror,3,0
2023-01-16,Metro,1,0
2023-01-16,The Daily Telegraph,2,0
2023-01-16,The Guardian,4,0
2023-01-16,The Independent,13,6
2023-01-16,The Sun,1,1
2023-01-16,The Times and The Sunday Times,1,1
2023-01-17,Daily Mail and Mail on Sunday,5,0
2023-01-17,Daily Mirror,5,0
2023-01-17,Metro,3,0
2023-01-17,The Daily Telegraph,2,2
2023-01-17,The Guardian,2,4
2023-01-17,The Independent,9,2
2023-01-17,The Sun,7,1
2023-01-17,The Times and The Sunday Times,3,2
2023-01-18,Daily Mail and Mail on Sunday,2,1
2023-01-18,Daily Mirror,2,0
2023-01-18,Metro,1,0
2023-01-18,The Daily Telegraph,3,1
2023-01-18,The Guardian,5,1
2023-01-18,The Independent,19,8
2023-01-18,The Sun,1,0
2023-01-18,The Times and The Sunday Times,4,3
2023-01-19,Daily Mail and Mail on Sunday,5,0
2023-01-19,Daily Mirror,3,0
2023-01-19,Metro,1,0
2023-01-19,The Daily Telegraph,4,1
2023-01-19,The Guardian,1,2
2023-01-19,The Independent,8,3
2023-01-19,The Sun,1,1
2023-01-19,The Times and The Sunday Times,5,0
2023-01-20,Daily Mail and Mail on Sunday,0,2
2023-01-20,Daily Mirror,1,1
2023-01-20,Metro,0,0
2023-01-20,The Daily Telegraph,0,1
2023-01-20,The Guardian,4,1
2023-01-20,The Independent,5,3
2023-01-20,The Sun,1,0
2023-01-20,The Times and The Sunday Times,1,2
2023-01-21,Daily Mail and Mail on Sunday,2,0
2023-01-21,Daily Mirror,5,0
2023-01-21,Metro,0,0
2023-01-21,The Daily Telegraph,2,1
2023-01-21,The Guardian,1,0
2023-01-21,The Independent,2,1
2023-01-21,The Sun,2,0
2023-01-21,The Times and The Sunday Times,3,0
2023-01-22,Daily Mail and Mail on Sunday,1,0
2023-01-22,Daily Mirror,0,0
2023-01-22,Metro,0,0
2023-01-22,The Daily Telegraph,0,0
2023-01-22,The Guardian,0,1
2023-01-22,The Independent,5,0
2023-01-22,The Sun,0,0
2023-01-22,The Times and The Sunday Times,0,0
2023-01-23,Daily Mail and Mail on Sunday,0,0
2023-01-23,Daily Mirror,0,1
2023-01-23,Metro,0,0
2023-01-23,The Daily Telegraph,1,0
2023-01-23,The Guardian,3,1
2023-01-23,The Independent,11,4
2023-01-23,The Sun,0,0
2023-01-23,The Times and The Sunday Times,0,1
2023-01-24,Daily Mail and Mail on Sunday,1,0
2023-01-24,Daily Mirror,0,0
2023-01-24,Metro,2,0
2023-01-24,The Daily Telegraph,1,0
2023-01-24,The Guardian,1,1
2023-01-24,The Independent,3,1
2023-01-24,The Sun,0,0
2023-01-24,The Times and The Sunday Times,2,0
2023-01-25,Daily Mail and Mail on Sunday,3,0
2023-01-25,Daily Mirror,0,0
2023-01-25,Metro,1,0
2023-01-25,The Daily Telegraph,2,0
2023-01-25,The Guardian,5,1
2023-01-25,The Independent,3,4
2023-01-25,The Sun,1,3
2023-01-25,The Times and The Sunday Times,3,1
2023-01-26,Daily Mail and Mail on Sunday,0,1
2023-01-26,Daily Mirror,2,1
2023-01-26,Metro,0,0
2023-01-26,The Daily Telegraph,1,1
2023-01-26,The Guardian,3,1
2023-01-26,The Independent,5,2
2023-01-26,The Sun,1,0
2023-01-26,The Times and The Sunday Times,0,0
2023-01-27,Daily Mail and Mail on Sunday,1,1
2023-01-27,Daily Mirror,4,2
2023-01-27,Metro,0,0
2023-01-27,The Daily Telegraph,2,0
2023-01-27,The Guardian,0,1
2023-01-27,The Independent,4,4
2023-01-27,The Sun,0,0
2023-01-27,The Times and The Sunday Times,4,1
2023-01-28,Daily Mail and Mail on Sunday,2,0
